customer_id,full_name,gender,age,segment,city,province,join_date
C101112,Customer 1112,Male,42,Silver,Bogor,West Java,2020-08-03
C101113,Customer 1113,Female,71,Silver,Cimahi,West Java,2020-01-29
C101114,Customer 1114,Female,49,Bronze,Surabaya,East Java,2020-04-11
C101115,Customer 1115,Female,52,Bronze,Tegal,Central Java,2020-05-02
C101116,Customer 1116,Male,71,Silver,Jakarta,Jakarta,2020-02-23
C101117,Customer 1117,Female,28,Silver,Yogyakarta,Yogyakarta,2023-07-30
C101118,Customer 1118,Male,73,Bronze,Medan,Sumatra,2023-02-14
C101119,Customer 1119,Male,66,Bronze,Bogor,West Java,2021-09-07
C101120,Customer 1120,Female,20,Silver,Pekanbaru,Sumatra,2021-07-10
C101121,Customer 1121,Female,63,Silver,Bekasi,West Java,2020-04-23
C101122,Customer 1122,Female,54,Silver,Palembang,Sumatra,2022-05-04
C101123,Customer 1123,Female,30,Bronze,Jakarta,Jakarta,2021-11-06
C101124,Customer 1124,Female,53,Silver,Pekanbaru,Sumatra,2022-09-03
C101125,Customer 1125,Female,35,Bronze,Jakarta,Jakarta,2021-12-01
C101126,Customer 1126,Male,28,Silver,Medan,Sumatra,2023-08-09
C101127,Customer 1127,Male,51,Silver,Jakarta,Jakarta,2023-05-03
C101128,Customer 1128,Male,34,Bronze,Jakarta,Jakarta,2020-10-18
C101129,Customer 1129,Male,31,Bronze,Surabaya,East Java,2020-09-17
C101130,Customer 1130,Female,52,Bronze,Jakarta,Jakarta,2023-05-15
C101131,Customer 1131,Male,64,Silver,Bekasi,West Java,2021-07-17
C101132,Customer 1132,Male,33,Bronze,Palembang,Sumatra,2020-02-18
C101133,Customer 1133,Male,27,Bronze,Palembang,Sumatra,2022-10-26
C101134,Customer 1134,Female,27,Silver,Madiun,East Java,2021-01-13
C101135,Customer 1135,Male,46,Gold,Jakarta,Jakarta,2023-11-18
C101136,Customer 1136,Female,31,Silver,Jakarta,Jakarta,2020-08-11
C101137,Customer 1137,Male,20,Silver,Banjarmasin,Kalimantan,2022-11-12
C101138,Customer 1138,Male,62,Bronze,Tegal,Central Java,2022-10-04
C101139,Customer 1139,Female,59,Silver,Denpasar,Bali,2021-10-18
C101140,Customer 1140,Female,61,Bronze,Makassar,Sulawesi,2020-04-19
C101141,Customer 1141,Male,70,Bronze,Bandung,West Java,2021-12-24
C101142,Customer 1142,Female,30,Bronze,Jakarta,Jakarta,2021-07-06
C101143,Customer 1143,Female,58,Bronze,Yogyakarta,Yogyakarta,2023-11-23
C101144,Customer 1144,Male,62,Gold,Serang,Banten,2023-04-10
C101145,Customer 1145,Female,50,Silver,Madiun,East Java,2022-10-02
C101146,Customer 1146,Female,36,Gold,Pontianak,Kalimantan,2021-11-28
C101147,Customer 1147,Female,52,Bronze,Denpasar,Bali,2021-12-26
C101148,Customer 1148,Female,51,Silver,Bandung,West Java,2020-11-01
C101149,Customer 1149,Female,48,Bronze,Makassar,Sulawesi,2022-08-16
C101150,Customer 1150,Female,40,Silver,Serang,Banten,2022-08-11
C101151,Customer 1151,Female,40,Gold,Tangerang,Banten,2023-03-20
C101152,Customer 1152,Female,59,Silver,Bogor,West Java,2023-12-22
C101153,Customer 1153,Female,42,Bronze,Jakarta,Jakarta,2021-09-12
C101154,Customer 1154,Female,25,Bronze,Tegal,Central Java,2021-09-21
C101155,Customer 1155,Female,41,Silver,Jakarta,Jakarta,2022-05-26
C101156,Customer 1156,Male,69,Bronze,Serang,Banten,2021-07-09
C101157,Customer 1157,Female,57,Gold,Pekanbaru,Sumatra,2020-03-07
C101158,Customer 1158,Female,56,Bronze,Bogor,West Java,2023-03-25
C101159,Customer 1159,Male,64,Bronze,Jakarta,Jakarta,2022-04-14
C101160,Customer 1160,Female,70,Silver,Jakarta,Jakarta,2020-07-24
C101161,Customer 1161,Male,73,Bronze,Cimahi,West Java,2022-02-24
C101162,Customer 1162,Male,27,Gold,Jakarta,Jakarta,2020-06-03
C101163,Customer 1163,Female,60,Bronze,Surabaya,East Java,2023-01-02
C101164,Customer 1164,Male,68,Gold,Tangerang,Banten,2022-12-08
C101165,Customer 1165,Female,54,Bronze,Palembang,Sumatra,2022-02-21
C101166,Customer 1166,Female,70,Silver,Cimahi,West Java,2021-08-07
C101167,Customer 1167,Male,30,Bronze,Jakarta,Jakarta,2021-12-08
C101168,Customer 1168,Male,43,Bronze,Malang,East Java,2020-06-27
C101169,Customer 1169,Male,68,Bronze,Surabaya,East Java,2022-12-07
C101170,Customer 1170,Female,40,Bronze,Jakarta,Jakarta,2022-12-31
C101171,Customer 1171,Female,70,Bronze,Bogor,West Java,2020-04-22
C101172,Customer 1172,Female,21,Priority,Surabaya,East Java,2022-01-26
C101173,Customer 1173,Male,59,Silver,Yogyakarta,Yogyakarta,2022-06-15
C101174,Customer 1174,Female,38,Silver,Jakarta,Jakarta,2022-03-31
C101175,Customer 1175,Female,58,Bronze,Yogyakarta,Yogyakarta,2020-06-07
C101176,Customer 1176,Female,47,Silver,Denpasar,Bali,2022-02-24
C101177,Customer 1177,Male,36,Bronze,Malang,East Java,2022-11-19
C101178,Customer 1178,Female,25,Bronze,Cimahi,West Java,2023-01-25
C101179,Customer 1179,Female,38,Silver,Jakarta,Jakarta,2020-09-07
C101180,Customer 1180,Female,57,Silver,Serang,Banten,2023-01-20
C101181,Customer 1181,Male,47,Silver,Yogyakarta,Yogyakarta,2020-04-22
C101182,Customer 1182,Female,21,Silver,Bogor,West Java,2020-09-15
C101183,Customer 1183,Female,57,Silver,Tangerang,Banten,2020-04-16
C101184,Customer 1184,Male,74,Priority,Jakarta,Jakarta,2021-07-28
C101185,Customer 1185,Female,56,Bronze,Jakarta,Jakarta,2023-11-14
C101186,Customer 1186,Female,70,Bronze,Surakarta,Central Java,2022-09-17
C101187,Customer 1187,Male,71,Silver,Jakarta,Jakarta,2023-10-13
C101188,Customer 1188,Male,23,Silver,Bekasi,West Java,2023-05-07
C101189,Customer 1189,Female,41,Priority,Yogyakarta,Yogyakarta,2021-03-02
C101190,Customer 1190,Male,45,Bronze,Jakarta,Jakarta,2022-05-08
C101191,Customer 1191,Female,68,Bronze,Malang,East Java,2022-07-06
C101192,Customer 1192,Male,62,Gold,Jakarta,Jakarta,2023-02-17
C101193,Customer 1193,Female,55,Gold,Jakarta,Jakarta,2023-08-25
C101194,Customer 1194,Male,32,Bronze,Palembang,Sumatra,2021-09-18
C101195,Customer 1195,Female,71,Bronze,Jakarta,Jakarta,2021-04-19
C101196,Customer 1196,Female,51,Priority,Jakarta,Jakarta,2021-07-05
C101197,Customer 1197,Female,36,Bronze,Palembang,Sumatra,2020-12-09
C101198,Customer 1198,Female,60,Silver,Semarang,Central Java,2021-09-19
C101199,Customer 1199,Male,55,Silver,Bandung,West Java,2020-05-15
C101200,Customer 1200,Female,74,Bronze,Bogor,West Java,2020-10-03
C101201,Customer 1201,Male,65,Bronze,Denpasar,Bali,2020-01-31
C101202,Customer 1202,Male,38,Silver,Surakarta,Central Java,2020-09-03
C101203,Customer 1203,Male,54,Bronze,Medan,Sumatra,2021-02-14
C101204,Customer 1204,Male,65,Silver,Serang,Banten,2020-01-27
C101205,Customer 1205,Female,59,Bronze,Pontianak,Kalimantan,2020-03-13
C101206,Customer 1206,Female,47,Silver,Palembang,Sumatra,2023-01-25
C101207,Customer 1207,Male,20,Bronze,Tangerang,Banten,2021-11-03
C101208,Customer 1208,Male,61,Bronze,Pontianak,Kalimantan,2023-10-01
C101209,Customer 1209,Female,37,Gold,Bekasi,West Java,2021-04-20
C101210,Customer 1210,Male,67,Bronze,Pekanbaru,Sumatra,2023-08-16
C101211,Customer 1211,Male,59,Bronze,Pontianak,Kalimantan,2023-08-15
C101212,Customer 1212,Male,52,Bronze,Bogor,West Java,2020-10-13
C101213,Customer 1213,Female,31,Silver,Jakarta,Jakarta,2020-07-30
C101214,Customer 1214,Female,27,Bronze,Bogor,West Java,2023-01-04
C101215,Customer 1215,Male,43,Bronze,Jakarta,Jakarta,2021-02-04
C101216,Customer 1216,Male,35,Silver,Palembang,Sumatra,2021-10-16
C101217,Customer 1217,Female,69,Bronze,Denpasar,Bali,2022-11-23
C101218,Customer 1218,Female,23,Priority,Jakarta,Jakarta,2021-05-12
C101219,Customer 1219,Male,57,Gold,Jakarta,Jakarta,2022-04-27
C101220,Customer 1220,Female,63,Bronze,Jakarta,Jakarta,2023-09-13
C101221,Customer 1221,Male,46,Bronze,Bekasi,West Java,2020-04-07
C101222,Customer 1222,Male,28,Bronze,Bekasi,West Java,2020-12-31
C101223,Customer 1223,Female,66,Priority,Bogor,West Java,2021-04-07
C101224,Customer 1224,Male,35,Bronze,Palembang,Sumatra,2020-01-28
C101225,Customer 1225,Female,31,Priority,Tegal,Central Java,2021-12-13
C101226,Customer 1226,Male,50,Gold,Bekasi,West Java,2023-11-10
C101227,Customer 1227,Male,43,Priority,Makassar,Sulawesi,2020-09-29
C101228,Customer 1228,Female,74,Bronze,Madiun,East Java,2022-04-05
C101229,Customer 1229,Male,33,Bronze,Tangerang,Banten,2023-02-24
C101230,Customer 1230,Female,64,Bronze,Yogyakarta,Yogyakarta,2020-07-20
C101231,Customer 1231,Male,44,Bronze,Malang,East Java,2023-08-03
C101232,Customer 1232,Male,53,Priority,Tegal,Central Java,2021-03-25
C101233,Customer 1233,Male,22,Bronze,Jakarta,Jakarta,2023-01-16
C101234,Customer 1234,Female,43,Silver,Jakarta,Jakarta,2023-09-03
C101235,Customer 1235,Male,73,Silver,Madiun,East Java,2020-01-19
C101236,Customer 1236,Female,61,Priority,Manado,Sulawesi,2023-02-04
C101237,Customer 1237,Male,28,Bronze,Jakarta,Jakarta,2020-11-06
C101238,Customer 1238,Female,45,Bronze,Serang,Banten,2021-02-15
C101239,Customer 1239,Male,39,Bronze,Cimahi,West Java,2022-01-11
C101240,Customer 1240,Female,59,Silver,Surakarta,Central Java,2021-09-15
C101241,Customer 1241,Female,29,Gold,Malang,East Java,2022-01-01
C101242,Customer 1242,Female,38,Bronze,Bandung,West Java,2021-09-26
C101243,Customer 1243,Female,22,Gold,Madiun,East Java,2021-05-12
C101244,Customer 1244,Female,43,Bronze,Palembang,Sumatra,2020-08-31
C101245,Customer 1245,Female,24,Bronze,Jakarta,Jakarta,2021-11-20
C101246,Customer 1246,Male,22,Gold,Surakarta,Central Java,2021-07-30
C101247,Customer 1247,Male,46,Bronze,Yogyakarta,Yogyakarta,2023-11-04
C101248,Customer 1248,Female,35,Bronze,Makassar,Sulawesi,2021-05-29
C101249,Customer 1249,Female,68,Priority,Yogyakarta,Yogyakarta,2020-07-25
C101250,Customer 1250,Female,34,Bronze,Jakarta,Jakarta,2022-08-05
C101251,Customer 1251,Male,54,Silver,Bekasi,West Java,2021-01-28
C101252,Customer 1252,Male,31,Bronze,Tegal,Central Java,2022-11-10
C101253,Customer 1253,Male,60,Bronze,Malang,East Java,2023-09-28
C101254,Customer 1254,Female,72,Bronze,Pekanbaru,Sumatra,2021-12-18
C101255,Customer 1255,Male,63,Bronze,Jakarta,Jakarta,2020-07-20
C101256,Customer 1256,Male,45,Silver,Jakarta,Jakarta,2020-04-29
C101257,Customer 1257,Male,66,Bronze,Bekasi,West Java,2021-01-23
C101258,Customer 1258,Male,53,Gold,Cimahi,West Java,2020-08-21
C101259,Customer 1259,Female,42,Bronze,Jakarta,Jakarta,2021-08-24
C101260,Customer 1260,Male,50,Bronze,Jakarta,Jakarta,2023-09-05
C101261,Customer 1261,Female,69,Gold,Tegal,Central Java,2021-12-12
C101262,Customer 1262,Male,39,Silver,Jakarta,Jakarta,2022-09-08
C101263,Customer 1263,Male,31,Bronze,Tegal,Central Java,2023-04-18
C101264,Customer 1264,Male,42,Bronze,Jakarta,Jakarta,2022-05-06
C101265,Customer 1265,Male,23,Gold,Manado,Sulawesi,2023-10-23
C101266,Customer 1266,Male,42,Gold,Bogor,West Java,2020-03-16
C101267,Customer 1267,Male,67,Silver,Denpasar,Bali,2021-10-10
C101268,Customer 1268,Female,74,Bronze,Palembang,Sumatra,2021-10-11
C101269,Customer 1269,Male,67,Gold,Bogor,West Java,2021-05-10
C101270,Customer 1270,Female,20,Bronze,Serang,Banten,2023-05-09
C101271,Customer 1271,Female,73,Gold,Banjarmasin,Kalimantan,2022-04-09
C101272,Customer 1272,Female,44,Bronze,Jakarta,Jakarta,2023-10-01
C101273,Customer 1273,Male,21,Silver,Serang,Banten,2021-04-27
C101274,Customer 1274,Male,49,Bronze,Denpasar,Bali,2023-05-27
C101275,Customer 1275,Male,22,Silver,Tangerang,Banten,2022-12-19
C101276,Customer 1276,Male,40,Bronze,Denpasar,Bali,2022-09-17
C101277,Customer 1277,Female,44,Silver,Banjarmasin,Kalimantan,2021-09-10
C101278,Customer 1278,Male,39,Bronze,Tegal,Central Java,2021-07-03
C101279,Customer 1279,Male,68,Bronze,Tegal,Central Java,2021-10-07
C101280,Customer 1280,Female,71,Gold,Jakarta,Jakarta,2023-05-29
C101281,Customer 1281,Female,41,Bronze,Cimahi,West Java,2021-05-16
C101282,Customer 1282,Female,40,Bronze,Surakarta,Central Java,2023-03-02
C101283,Customer 1283,Male,52,Gold,Serang,Banten,2022-04-25
C101284,Customer 1284,Male,71,Silver,Palembang,Sumatra,2020-02-22
C101285,Customer 1285,Male,57,Gold,Jakarta,Jakarta,2021-03-25
C101286,Customer 1286,Male,34,Bronze,Manado,Sulawesi,2020-03-02
C101287,Customer 1287,Male,65,Bronze,Surabaya,East Java,2022-11-12
C101288,Customer 1288,Male,71,Gold,Jakarta,Jakarta,2020-02-13
C101289,Customer 1289,Male,34,Bronze,Jakarta,Jakarta,2022-03-30
C101290,Customer 1290,Male,65,Bronze,Tegal,Central Java,2021-10-20
C101291,Customer 1291,Male,44,Bronze,Surakarta,Central Java,2021-12-28
C101292,Customer 1292,Female,40,Bronze,Medan,Sumatra,2022-05-01
C101293,Customer 1293,Female,43,Bronze,Malang,East Java,2020-02-16
C101294,Customer 1294,Female,24,Bronze,Serang,Banten,2022-03-30
C101295,Customer 1295,Male,25,Silver,Serang,Banten,2022-11-13
C101296,Customer 1296,Male,68,Bronze,Bogor,West Java,2020-03-29
C101297,Customer 1297,Male,62,Silver,Jakarta,Jakarta,2023-04-12
C101298,Customer 1298,Female,67,Silver,Jakarta,Jakarta,2023-02-16
C101299,Customer 1299,Female,63,Silver,Jakarta,Jakarta,2022-01-04
C101300,Customer 1300,Male,66,Bronze,Banjarmasin,Kalimantan,2020-06-26
C101301,Customer 1301,Female,42,Bronze,Medan,Sumatra,2022-10-15
C101302,Customer 1302,Male,23,Silver,Bekasi,West Java,2023-09-27
C101303,Customer 1303,Female,46,Silver,Denpasar,Bali,2022-12-18
C101304,Customer 1304,Female,37,Silver,Palembang,Sumatra,2022-06-19
C101305,Customer 1305,Female,40,Bronze,Jakarta,Jakarta,2021-03-13
C101306,Customer 1306,Female,47,Silver,Bekasi,West Java,2023-12-22
C101307,Customer 1307,Female,54,Bronze,Serang,Banten,2021-03-01
C101308,Customer 1308,Male,41,Silver,Semarang,Central Java,2022-08-25
C101309,Customer 1309,Female,59,Silver,Pontianak,Kalimantan,2023-11-05
C101310,Customer 1310,Male,42,Gold,Yogyakarta,Yogyakarta,2021-04-30
C101311,Customer 1311,Female,22,Silver,Medan,Sumatra,2023-04-23
C101312,Customer 1312,Female,59,Bronze,Tangerang,Banten,2021-04-04
C101313,Customer 1313,Female,69,Silver,Jakarta,Jakarta,2022-07-09
C101314,Customer 1314,Male,29,Gold,Manado,Sulawesi,2023-01-30
C101315,Customer 1315,Female,44,Silver,Tegal,Central Java,2022-11-04
C101316,Customer 1316,Female,71,Silver,Semarang,Central Java,2022-01-17
C101317,Customer 1317,Female,68,Priority,Pekanbaru,Sumatra,2020-02-20
C101318,Customer 1318,Male,27,Silver,Madiun,East Java,2020-11-04
C101319,Customer 1319,Male,74,Bronze,Malang,East Java,2022-11-23
C101320,Customer 1320,Male,30,Bronze,Cimahi,West Java,2022-10-01
C101321,Customer 1321,Male,24,Silver,Tegal,Central Java,2021-09-26
C101322,Customer 1322,Female,64,Silver,Palembang,Sumatra,2020-07-23
C101323,Customer 1323,Male,72,Bronze,Jakarta,Jakarta,2022-01-09
C101324,Customer 1324,Female,74,Silver,Denpasar,Bali,2022-12-29
C101325,Customer 1325,Male,56,Silver,Bekasi,West Java,2023-06-07
C101326,Customer 1326,Male,64,Silver,Palembang,Sumatra,2021-06-16
C101327,Customer 1327,Female,57,Silver,Jakarta,Jakarta,2020-04-17
C101328,Customer 1328,Female,48,Bronze,Surakarta,Central Java,2022-05-25
C101329,Customer 1329,Male,24,Silver,Medan,Sumatra,2023-06-18
C101330,Customer 1330,Female,28,Bronze,Denpasar,Bali,2020-09-07
C101331,Customer 1331,Female,67,Priority,Jakarta,Jakarta,2020-05-14
C101332,Customer 1332,Male,21,Silver,Malang,East Java,2023-01-18
C101333,Customer 1333,Female,20,Bronze,Denpasar,Bali,2021-11-19
C101334,Customer 1334,Female,59,Silver,Medan,Sumatra,2023-08-14
C101335,Customer 1335,Female,70,Bronze,Yogyakarta,Yogyakarta,2021-02-10
C101336,Customer 1336,Male,49,Silver,Bandung,West Java,2023-08-24
C101337,Customer 1337,Female,30,Bronze,Cimahi,West Java,2020-04-11
C101338,Customer 1338,Male,47,Priority,Manado,Sulawesi,2023-10-16
C101339,Customer 1339,Male,63,Bronze,Bandung,West Java,2021-11-23
C101340,Customer 1340,Male,31,Gold,Makassar,Sulawesi,2023-08-09
C101341,Customer 1341,Male,58,Bronze,Manado,Sulawesi,2023-03-15
C101342,Customer 1342,Female,45,Silver,Pontianak,Kalimantan,2021-02-07
C101343,Customer 1343,Female,32,Bronze,Medan,Sumatra,2022-03-24
C101344,Customer 1344,Female,27,Silver,Tegal,Central Java,2022-10-22
C101345,Customer 1345,Male,73,Bronze,Cimahi,West Java,2023-02-16
C101346,Customer 1346,Male,47,Gold,Bogor,West Java,2022-05-04
C101347,Customer 1347,Male,49,Gold,Jakarta,Jakarta,2023-04-29
C101348,Customer 1348,Female,28,Silver,Semarang,Central Java,2022-10-23
C101349,Customer 1349,Male,58,Gold,Serang,Banten,2022-07-30
C101350,Customer 1350,Female,50,Gold,Malang,East Java,2022-10-17
C101351,Customer 1351,Female,40,Bronze,Serang,Banten,2020-06-25
C101352,Customer 1352,Male,66,Bronze,Denpasar,Bali,2023-07-04
C101353,Customer 1353,Female,53,Silver,Surakarta,Central Java,2022-05-22
C101354,Customer 1354,Male,74,Bronze,Manado,Sulawesi,2021-04-21
C101355,Customer 1355,Female,50,Bronze,Malang,East Java,2021-02-01
C101356,Customer 1356,Female,71,Silver,Bandung,West Java,2020-08-07
C101357,Customer 1357,Male,44,Bronze,Jakarta,Jakarta,2020-06-21
C101358,Customer 1358,Male,31,Bronze,Cimahi,West Java,2022-01-05
C101359,Customer 1359,Female,20,Bronze,Jakarta,Jakarta,2023-11-14
C101360,Customer 1360,Female,74,Silver,Yogyakarta,Yogyakarta,2021-05-16
C101361,Customer 1361,Male,41,Bronze,Surakarta,Central Java,2022-01-30
C101362,Customer 1362,Female,59,Priority,Bandung,West Java,2023-07-07
C101363,Customer 1363,Female,56,Gold,Medan,Sumatra,2020-05-10
C101364,Customer 1364,Female,66,Priority,Jakarta,Jakarta,2023-02-10
C101365,Customer 1365,Male,20,Bronze,Denpasar,Bali,2022-03-08
C101366,Customer 1366,Female,20,Bronze,Bogor,West Java,2022-03-09
C101367,Customer 1367,Female,61,Bronze,Tegal,Central Java,2022-07-18
C101368,Customer 1368,Male,73,Bronze,Banjarmasin,Kalimantan,2021-12-23
C101369,Customer 1369,Male,61,Silver,Pekanbaru,Sumatra,2022-11-09
C101370,Customer 1370,Female,40,Gold,Tegal,Central Java,2020-08-02
C101371,Customer 1371,Male,34,Silver,Medan,Sumatra,2023-08-26
C101372,Customer 1372,Female,36,Silver,Madiun,East Java,2023-06-28
C101373,Customer 1373,Male,41,Bronze,Banjarmasin,Kalimantan,2021-05-02
C101374,Customer 1374,Male,57,Bronze,Jakarta,Jakarta,2023-11-06
C101375,Customer 1375,Female,54,Priority,Jakarta,Jakarta,2023-12-03
C101376,Customer 1376,Male,64,Priority,Surakarta,Central Java,2023-07-18
C101377,Customer 1377,Male,35,Gold,Surakarta,Central Java,2023-12-01
C101378,Customer 1378,Male,27,Silver,Jakarta,Jakarta,2023-05-02
C101379,Customer 1379,Female,66,Bronze,Palembang,Sumatra,2020-11-08
C101380,Customer 1380,Male,36,Bronze,Surakarta,Central Java,2020-03-19
C101381,Customer 1381,Male,36,Bronze,Semarang,Central Java,2020-06-28
C101382,Customer 1382,Female,73,Silver,Jakarta,Jakarta,2022-09-30
C101383,Customer 1383,Male,45,Silver,Serang,Banten,2021-11-05
C101384,Customer 1384,Female,32,Gold,Jakarta,Jakarta,2020-01-14
C101385,Customer 1385,Male,36,Bronze,Tangerang,Banten,2022-05-08
C101386,Customer 1386,Female,57,Bronze,Jakarta,Jakarta,2020-09-02
C101387,Customer 1387,Male,36,Gold,Surabaya,East Java,2022-11-03
C101388,Customer 1388,Female,67,Bronze,Bandung,West Java,2020-04-08
C101389,Customer 1389,Male,33,Silver,Yogyakarta,Yogyakarta,2020-02-02
C101390,Customer 1390,Male,64,Bronze,Medan,Sumatra,2023-12-30
C101391,Customer 1391,Male,25,Bronze,Madiun,East Java,2020-09-13
C101392,Customer 1392,Male,54,Bronze,Palembang,Sumatra,2020-02-03
C101393,Customer 1393,Male,65,Bronze,Pekanbaru,Sumatra,2020-01-19
C101394,Customer 1394,Male,33,Priority,Madiun,East Java,2023-07-07
C101395,Customer 1395,Female,66,Priority,Surabaya,East Java,2021-08-11
C101396,Customer 1396,Male,27,Gold,Bogor,West Java,2023-12-10
C101397,Customer 1397,Male,34,Priority,Palembang,Sumatra,2020-05-16
C101398,Customer 1398,Female,73,Bronze,Jakarta,Jakarta,2020-12-24
C101399,Customer 1399,Female,46,Bronze,Medan,Sumatra,2022-01-23
C101400,Customer 1400,Male,32,Gold,Pekanbaru,Sumatra,2023-02-13
C101401,Customer 1401,Male,68,Bronze,Tangerang,Banten,2021-02-07
C101402,Customer 1402,Male,50,Gold,Denpasar,Bali,2023-05-10
C101403,Customer 1403,Female,72,Silver,Denpasar,Bali,2023-10-31
C101404,Customer 1404,Female,54,Silver,Manado,Sulawesi,2020-09-06
C101405,Customer 1405,Male,25,Silver,Cimahi,West Java,2021-03-21
C101406,Customer 1406,Female,24,Silver,Bogor,West Java,2022-08-11
C101407,Customer 1407,Female,41,Silver,Palembang,Sumatra,2020-10-04
C101408,Customer 1408,Female,68,Silver,Bogor,West Java,2020-04-21
C101409,Customer 1409,Female,42,Bronze,Jakarta,Jakarta,2022-01-15
C101410,Customer 1410,Male,44,Priority,Jakarta,Jakarta,2021-11-18
C101411,Customer 1411,Male,53,Gold,Denpasar,Bali,2021-01-26
C101412,Customer 1412,Male,45,Priority,Makassar,Sulawesi,2022-08-26
C101413,Customer 1413,Male,66,Bronze,Jakarta,Jakarta,2020-05-22
C101414,Customer 1414,Female,24,Priority,Yogyakarta,Yogyakarta,2022-11-21
C101415,Customer 1415,Female,45,Bronze,Manado,Sulawesi,2020-06-29
C101416,Customer 1416,Male,39,Bronze,Cimahi,West Java,2021-08-01
C101417,Customer 1417,Male,25,Bronze,Denpasar,Bali,2022-03-08
C101418,Customer 1418,Male,25,Bronze,Pekanbaru,Sumatra,2020-09-25
C101419,Customer 1419,Female,69,Gold,Jakarta,Jakarta,2023-06-13
C101420,Customer 1420,Male,37,Gold,Pekanbaru,Sumatra,2023-07-24
C101421,Customer 1421,Male,23,Silver,Bandung,West Java,2021-07-06
C101422,Customer 1422,Male,36,Bronze,Tegal,Central Java,2021-09-24
