transaction_id,transaction_date,customer_id,product_id,quantity,transaction_unit_price,amount,transaction_channel,campaign_id,calc_amount,amount_diff,amount_calc,amount_category,full_name,gender,age,segment,city,province,join_date,product_name,category,brand,product_price,cost,campaign_name,campaign_channel,start_date,end_date,month,region,spend,impressions,clicks,conversions,sales_target,year,month_num,year_month,cost_total,gross_profit,profit_margin,is_campaign
T100382,2023-06-29,C102487,P1113,1,272900.0,272900.0,Mobile,CAM214,272900.0,-10.0,272900.0,Exact,Customer 2487,Female,57,Priority,Palembang,Sumatra,2021-02-24,Product 113,Wealth,Business,288600.0,1157600.0,Campaign 14,Social,2024-06-24,2024-11-11,2023-06-01,Sumatra,83055975.0,2555048540.0,190411519.0,17848165.0,177613441.0,2023,6,2023-06,1157600.0,-884700.0,-3.2418468303407844,True
T100383,2024-06-01,C102149,P1119,3,1126100.0,3378300.0,Internet,CAM221,3378300.0,20.0,3378300.0,Exact,Customer 2149,Female,61,Bronze,Makassar,Sulawesi,2022-12-19,Product 119,Deposits,Business,1235200.0,505400.0,Campaign 21,Search,2023-11-24,2024-05-08,2024-06-01,Sulawesi,158115369.0,4209995211.0,243964599.0,15990047.0,536260151.0,2024,6,2024-06,1516200.0,2872900.0,0.5511943877097949,True
T100384,2024-01-26,C102518,P1135,2,2904000.0,5808000.0,Mobile,CAM237,5808000.0,-68.0,5808000.0,Exact,Customer 2518,Female,49,Silver,Medan,Sumatra,2021-06-08,Product 135,Insurance,Business,3463200.0,1451800.0,Campaign 37,Social,2023-05-16,2023-11-02,2024-01-01,Sumatra,168934520.0,5373578275.0,329797301.0,45343766.0,533809479.0,2024,1,2024-01,2903600.0,4356200.0,0.500068870523416,True
T100385,2024-06-04,C101399,P1051,1,533600.0,533600.0,Mobile,No Campaign,533600.0,-31.0,533600.0,Exact,Customer 1399,Female,46,Bronze,Medan,Sumatra,2022-01-23,Product 51,Deposits,Business,710700.0,1535900.0,,,,,2024-06-01,Sumatra,89603027.0,2005422689.0,113386145.0,10769798.0,255344178.0,2024,6,2024-06,1535900.0,-1002300.0,-1.8783733133433282,False
T100386,2023-12-23,C101628,P1122,3,945000.0,2835000.0,Branch,No Campaign,2835000.0,22.0,2835000.0,Exact,Customer 1628,Male,21,Bronze,Jakarta,Jakarta,2020-01-17,Product 122,Insurance,Premium,1215800.0,550700.0,,,,,2023-12-01,Jakarta,179972705.0,3208090669.0,238529367.0,20565684.0,100194789.0,2023,12,2023-12,1652100.0,2284300.0,0.41724867724867726,False
T100387,2024-07-26,C101214,P1060,4,2653900.0,10615600.0,Mobile,CAM216,10615600.0,181.0,10615600.0,Exact,Customer 1214,Female,27,Bronze,Bogor,West Java,2023-01-04,Product 60,Loans,Standard,2486200.0,375600.0,Campaign 16,Social,2023-09-07,2024-02-09,2024-07-01,Java,,,,,,2024,7,2024-07,1502400.0,10240000.0,0.8584724367911376,True
T100388,2024-04-08,C102481,P1102,2,287000.0,574000.0,Mobile,No Campaign,574000.0,-75.0,574000.0,Exact,Customer 2481,Female,45,Silver,Jakarta,Jakarta,2021-04-07,Product 102,Wealth,Business,295400.0,1365000.0,,,,,2024-04-01,Jakarta,169462030.0,5054697572.0,614340034.0,47887605.0,351631337.0,2024,4,2024-04,2730000.0,-791000.0,-3.7560975609756095,False
T100389,2024-11-05,C102058,P1077,4,3884400.0,15537600.0,Call Center,CAM202,15537600.0,115.0,15537600.0,Exact,Customer 2058,Female,74,Silver,Jakarta,Jakarta,2022-11-21,Product 77,Loans,Premium,4132800.0,251200.0,Campaign 2,Search,2024-09-10,2025-01-19,2024-11-01,Jakarta,246751297.0,6809637275.0,712686482.0,59555708.0,76588186.0,2024,11,2024-11,1004800.0,15286400.0,0.9353310678611884,True
T100390,2023-04-09,C101723,P1097,3,2234600.0,6703800.0,Mobile,CAM226,6703800.0,53.0,6703800.0,Exact,Customer 1723,Male,37,Silver,Semarang,Central Java,2022-06-16,Product 97,Loans,Business,3148400.0,1954300.0,Campaign 26,Social,2024-01-05,2024-06-10,2023-04-01,Java,,,,,,2023,4,2023-04,5862900.0,4749500.0,0.12543631969927505,True
T100391,2023-05-28,C101269,P1009,1,3167200.0,3167200.0,Mobile,No Campaign,3167200.0,47.0,3167200.0,Exact,Customer 1269,Male,67,Gold,Bogor,West Java,2021-05-10,Product 9,Loans,Standard,2487400.0,1409100.0,,,,,2023-05-01,Java,,,,,,2023,5,2023-05,1409100.0,1758100.0,0.5550959838343016,False
T100392,2024-07-23,C102179,P1079,2,953300.0,1906600.0,Internet,No Campaign,1906600.0,-17.0,1906600.0,Exact,Customer 2179,Male,23,Bronze,Jakarta,Jakarta,2023-01-17,Product 79,Wealth,Standard,882500.0,389400.0,,,,,2024-07-01,Jakarta,153040456.0,3801469088.0,285526564.0,44122135.0,364065917.0,2024,7,2024-07,778800.0,1517200.0,0.5915241791671038,False
T100393,2024-12-27,C102531,P1051,1,666500.0,666500.0,Mobile,CAM200,666500.0,-11.0,666500.0,Exact,Customer 2531,Female,37,Bronze,Madiun,East Java,2021-03-10,Product 51,Deposits,Business,710700.0,1535900.0,Campaign 0,Search,2024-03-29,2024-08-23,2024-12-01,Java,,,,,,2024,12,2024-12,1535900.0,-869400.0,-1.3044261065266316,True
T100394,2023-11-12,C100414,P1028,1,6285800.0,6285800.0,Mobile,No Campaign,6285800.0,-19.0,6285800.0,Exact,Customer 414,Female,59,Priority,Semarang,Central Java,2021-03-03,Product 28,Wealth,Standard,4918400.0,1514000.0,,,,,2023-11-01,Java,,,,,,2023,11,2023-11,1514000.0,4771800.0,0.7591396480957078,False
T100395,2023-07-01,C102869,P1069,2,1975400.0,3950800.0,Call Center,No Campaign,3950800.0,64.0,3950800.0,Exact,Customer 2869,Male,27,Silver,Pekanbaru,Sumatra,2021-11-01,Product 69,Payments,Standard,1988600.0,286700.0,,,,,2023-07-01,Sumatra,255575003.0,7500811039.0,791381167.0,111594679.0,81273762.0,2023,7,2023-07,573400.0,3664100.0,0.8548648375012655,False
T100396,2024-06-30,C100567,P1135,2,3233100.0,6466200.0,Internet,CAM221,6466200.0,-45.0,6466200.0,Exact,Customer 567,Male,22,Bronze,Pontianak,Kalimantan,2021-07-01,Product 135,Insurance,Business,3463200.0,1451800.0,Campaign 21,Search,2023-11-24,2024-05-08,2024-06-01,Kalimantan,76074081.0,2397977026.0,226890695.0,23454469.0,502262011.0,2024,6,2024-06,2903600.0,5014400.0,0.5509572855773097,True
T100397,2023-10-30,C102909,P1021,3,3099200.0,9297600.0,Call Center,CAM218,9297600.0,-37.0,9297600.0,Exact,Customer 2909,Male,48,Bronze,Jakarta,Jakarta,2021-06-18,Product 21,Cards,Standard,4053700.0,1314400.0,Campaign 18,Display,2023-09-29,2023-12-31,2023-10-01,Jakarta,142323196.0,2646154234.0,202014981.0,24592784.0,71081903.0,2023,10,2023-10,3943200.0,7983200.0,0.5758905524006195,True
T100398,2024-07-11,C102402,P1121,3,1356000.0,4068000.0,Branch,No Campaign,4068000.0,-147.0,4068000.0,Exact,Customer 2402,Male,47,Bronze,Bekasi,West Java,2020-03-28,Product 121,Loans,Business,1809500.0,54800.0,,,,,2024-07-01,Java,,,,,,2024,7,2024-07,164400.0,4013200.0,0.9595870206489675,False
T100399,2024-08-21,C101579,P1112,2,1499400.0,2998800.0,Internet,CAM208,2998800.0,84.0,2998800.0,Exact,Customer 1579,Female,33,Gold,Makassar,Sulawesi,2021-07-31,Product 112,Loans,Business,1929000.0,1340800.0,Campaign 8,Display,2023-10-29,2024-04-13,2024-08-01,Sulawesi,57118979.0,1107904986.0,85451699.0,2268565.0,426982013.0,2024,8,2024-08,2681600.0,1658000.0,0.10577564359076964,True
T100400,2023-01-04,C101744,P1036,2,1973800.0,3947600.0,Internet,CAM222,3947600.0,-79.0,3947600.0,Exact,Customer 1744,Male,50,Silver,Banjarmasin,Kalimantan,2023-08-25,Product 36,Wealth,Business,2190800.0,896400.0,Campaign 22,Social,2023-06-29,2023-09-22,2023-01-01,Kalimantan,,,,,555160828.0,2023,1,2023-01,1792800.0,3051200.0,0.5458506434289189,True
T100401,2023-04-17,C100260,P1107,3,3563800.0,10691400.0,Internet,No Campaign,10691400.0,33.0,10691400.0,Exact,Customer 260,Female,69,Bronze,Yogyakarta,Yogyakarta,2022-08-17,Product 107,Cards,Standard,4036100.0,1669700.0,,,,,2023-04-01,Java,,,,,,2023,4,2023-04,5009100.0,9021700.0,0.531483248218194,False
T100402,2023-03-16,C101730,P1130,3,4794600.0,14383800.0,Branch,No Campaign,14383800.0,84.0,14383800.0,Exact,Customer 1730,Male,23,Silver,Yogyakarta,Yogyakarta,2020-05-17,Product 130,Deposits,Standard,3770300.0,611700.0,,,,,2023-03-01,Java,,,,,,2023,3,2023-03,1835100.0,13772100.0,0.8724189713427606,False
T100403,2023-02-09,C102639,P1089,1,211700.0,211700.0,Mobile,No Campaign,211700.0,42.0,211700.0,Exact,Customer 2639,Female,28,Bronze,Jakarta,Jakarta,2022-04-18,Product 89,Insurance,Standard,261800.0,1166200.0,,,,,2023-02-01,Jakarta,15346021.0,331056256.0,26816793.0,2600698.0,473672459.0,2023,2,2023-02,1166200.0,-954500.0,-4.5087387812942845,False
T100404,2024-09-30,C101010,P1104,4,2524600.0,10098400.0,Agent,CAM204,10098400.0,137.0,10098400.0,Exact,Customer 1010,Male,47,Silver,Bandung,West Java,2021-05-18,Product 104,Deposits,Premium,2599500.0,898600.0,Campaign 4,Search,2023-10-28,2024-02-16,2024-09-01,Java,,,,,,2024,9,2024-09,3594400.0,9199800.0,0.6440624257308089,True
T100405,2024-11-25,C100579,P1037,3,646700.0,1940100.0,Mobile,CAM205,1940100.0,3.0,1940100.0,Exact,Customer 579,Male,30,Bronze,Semarang,Central Java,2022-12-16,Product 37,Insurance,Business,654100.0,1112100.0,Campaign 5,Email,2024-03-31,2024-08-12,2024-11-01,Java,,,,,,2024,11,2024-11,3336300.0,828000.0,-0.7196536261017473,True
T100406,2023-04-29,C102388,P1083,1,691600.0,691600.0,Agent,CAM207,691600.0,-45.0,691600.0,Exact,Customer 2388,Female,33,Bronze,Pekanbaru,Sumatra,2022-05-07,Product 83,Insurance,Standard,896700.0,54000.0,Campaign 7,Social,2024-11-04,2024-12-24,2023-04-01,Sumatra,59378534.0,2031002038.0,77773375.0,11734044.0,502096269.0,2023,4,2023-04,54000.0,637600.0,0.9219201850780798,True
T100407,2023-03-14,C100969,P1123,2,1425700.0,2851400.0,Mobile,No Campaign,2851400.0,68.0,2851400.0,Exact,Customer 969,Male,46,Gold,Pontianak,Kalimantan,2022-01-13,Product 123,Insurance,Business,1260000.0,763300.0,,,,,2023-03-01,Kalimantan,79515398.0,2841142604.0,180035390.0,31250684.0,510699023.0,2023,3,2023-03,1526600.0,2088100.0,0.4646138738865119,False
T100408,2024-07-05,C101652,P1040,2,1842400.0,3684800.0,Mobile,CAM209,3684800.0,-12.0,3684800.0,Exact,Customer 1652,Male,73,Priority,Yogyakarta,Yogyakarta,2021-12-15,Product 40,Insurance,Standard,2065500.0,927600.0,Campaign 9,Search,2024-09-15,2025-01-28,2024-07-01,Java,,,,,,2024,7,2024-07,1855200.0,2757200.0,0.4965262700825011,True
T100409,2023-07-23,C100094,P1077,3,4751500.0,14254500.0,Call Center,No Campaign,14254500.0,-81.0,14254500.0,Exact,Customer 94,Female,62,Bronze,Madiun,East Java,2021-10-24,Product 77,Loans,Premium,4132800.0,251200.0,,,,,2023-07-01,Java,,,,,,2023,7,2023-07,753600.0,14003300.0,0.9471324844785857,False
T100410,2023-04-06,C102063,P1015,3,2825400.0,8476200.0,Internet,CAM219,8476200.0,26.0,8476200.0,Exact,Customer 2063,Male,46,Bronze,Jakarta,Jakarta,2023-09-19,Product 15,Cards,Premium,3004600.0,1283500.0,Campaign 19,Display,2024-10-26,2025-01-03,2023-04-01,Jakarta,76673349.0,1307977995.0,149099546.0,7193673.0,77131196.0,2023,4,2023-04,3850500.0,7192700.0,0.5457280385078219,True
T100411,2023-10-06,C102022,P1049,2,3214800.0,6429600.0,Agent,CAM204,6429600.0,-26.0,6429600.0,Exact,Customer 2022,Female,57,Silver,Bekasi,West Java,2020-09-18,Product 49,Insurance,Premium,3178200.0,865200.0,Campaign 4,Search,2023-10-28,2024-02-16,2023-10-01,Java,,,,,,2023,10,2023-10,1730400.0,5564400.0,0.730869727510265,True
T100412,2023-05-23,C101134,P1046,2,3220100.0,6440200.0,Mobile,No Campaign,6440200.0,-65.0,6440200.0,Exact,Customer 1134,Female,27,Silver,Madiun,East Java,2021-01-13,Product 46,Cards,Business,2746800.0,708600.0,,,,,2023-05-01,Java,,,,,,2023,5,2023-05,1417200.0,5731600.0,0.7799447222135959,False
T100413,2023-04-25,C100325,P1122,2,1403200.0,2806400.0,Mobile,CAM238,2806400.0,25.0,2806400.0,Exact,Customer 325,Female,65,Silver,Pekanbaru,Sumatra,2021-04-28,Product 122,Insurance,Premium,1215800.0,550700.0,Campaign 38,Social,2023-04-06,2023-07-22,2023-04-01,Sumatra,59378534.0,2031002038.0,77773375.0,11734044.0,502096269.0,2023,4,2023-04,1101400.0,2255700.0,0.6075399087799316,True
T100414,2024-04-20,C101245,P1081,1,1832200.0,1832200.0,Mobile,CAM223,1832200.0,-15.0,1832200.0,Exact,Customer 1245,Female,24,Bronze,Jakarta,Jakarta,2021-11-20,Product 81,Cards,Standard,2541700.0,618600.0,Campaign 23,Email,2024-10-26,2025-02-13,2024-04-01,Jakarta,169462030.0,5054697572.0,614340034.0,47887605.0,351631337.0,2024,4,2024-04,618600.0,1213600.0,0.6623731033729943,True
T100415,2023-05-13,C100874,P1010,2,1255600.0,2511200.0,Branch,No Campaign,2511200.0,8.0,2511200.0,Exact,Customer 874,Male,69,Gold,Palembang,Sumatra,2022-03-03,Product 10,Wealth,Business,972500.0,1442800.0,,,,,2023-05-01,Sumatra,122142002.0,2313490071.0,62072718.0,5692843.0,526199093.0,2023,5,2023-05,2885600.0,1068400.0,-0.14909206753743232,False
T100416,2023-06-17,C102718,P1142,1,674600.0,674600.0,Mobile,CAM226,674600.0,6.0,674600.0,Exact,Customer 2718,Female,61,Bronze,Bandung,West Java,2020-09-14,Product 142,Deposits,Business,942500.0,1973500.0,Campaign 26,Social,2024-01-05,2024-06-10,2023-06-01,Java,,,,,,2023,6,2023-06,1973500.0,-1298900.0,-1.9254372961755115,True
T100417,2023-09-02,C100093,P1123,2,1343600.0,2687200.0,Mobile,No Campaign,2687200.0,1.0,2687200.0,Exact,Customer 93,Female,45,Silver,Jakarta,Jakarta,2023-06-04,Product 123,Insurance,Business,1260000.0,763300.0,,,,,2023-09-01,Jakarta,173122342.0,4705377215.0,541641426.0,56775001.0,143421808.0,2023,9,2023-09,1526600.0,1923900.0,0.4318993748139327,False
T100418,2023-10-04,C100996,P1065,2,252500.0,505000.0,Mobile,No Campaign,505000.0,77.0,505000.0,Exact,Customer 996,Female,38,Bronze,Pekanbaru,Sumatra,2022-11-20,Product 65,Deposits,Standard,262300.0,1760800.0,,,,,2023-10-01,Sumatra,133724489.0,2628727202.0,265622905.0,36527244.0,132037996.0,2023,10,2023-10,3521600.0,-1255800.0,-5.973465346534653,False
T100419,2023-09-16,C100335,P1138,2,192700.0,385400.0,Mobile,CAM217,385400.0,-43.0,385400.0,Exact,Customer 335,Male,25,Gold,Pontianak,Kalimantan,2021-05-25,Product 138,Deposits,Business,178000.0,1042700.0,Campaign 17,Search,2023-08-14,2023-10-01,2023-09-01,Kalimantan,100915553.0,3515362289.0,388523142.0,21488081.0,791374506.0,2023,9,2023-09,2085400.0,-657300.0,-4.411001556824079,True
T100420,2023-02-15,C102859,P1103,2,1977100.0,3954200.0,Mobile,No Campaign,3954200.0,77.0,3954200.0,Exact,Customer 2859,Male,33,Bronze,Jakarta,Jakarta,2023-03-15,Product 103,Payments,Premium,2742700.0,298800.0,,,,,2023-02-01,Jakarta,15346021.0,331056256.0,26816793.0,2600698.0,473672459.0,2023,2,2023-02,597600.0,3655400.0,0.8488695564210207,False
T100421,2023-12-12,C101524,P1032,2,4777600.0,9555200.0,Mobile,CAM201,9555200.0,-51.0,9555200.0,Exact,Customer 1524,Male,39,Bronze,Cimahi,West Java,2020-05-04,Product 32,Cards,Business,4498700.0,1937400.0,Campaign 1,Email,2024-07-27,2024-09-12,2023-12-01,Java,,,,,,2023,12,2023-12,3874800.0,7617800.0,0.5944825853985265,True
T100422,2023-08-25,C100163,P1121,2,2229000.0,4458000.0,Branch,CAM233,4458000.0,86.0,4458000.0,Exact,Customer 163,Female,65,Bronze,Cimahi,West Java,2022-07-03,Product 121,Loans,Business,1809500.0,54800.0,Campaign 33,Social,2024-11-27,2025-05-20,2023-08-01,Java,,,,,,2023,8,2023-08,109600.0,4403200.0,0.9754149842978914,True
T100423,2023-02-22,C102941,P1011,1,2672200.0,2672200.0,Internet,CAM209,2672200.0,-24.0,2672200.0,Exact,Customer 2941,Female,28,Silver,Surakarta,Central Java,2023-04-19,Product 11,Deposits,Premium,3321400.0,891900.0,Campaign 9,Search,2024-09-15,2025-01-28,2023-02-01,Java,,,,,,2023,2,2023-02,891900.0,1780300.0,0.6662300725993563,True
T100424,2023-05-28,C101409,P1131,2,1659800.0,3319600.0,Branch,No Campaign,3319600.0,79.0,3319600.0,Exact,Customer 1409,Female,42,Bronze,Jakarta,Jakarta,2022-01-15,Product 131,Payments,Premium,1687000.0,1902400.0,,,,,2023-05-01,Jakarta,195619377.0,3251082067.0,384132334.0,31279712.0,401470911.0,2023,5,2023-05,3804800.0,1417200.0,-0.14616218821544766,False
T100425,2024-11-29,C102459,P1083,2,936000.0,1872000.0,Branch,CAM231,1872000.0,-83.0,1872000.0,Exact,Customer 2459,Male,63,Bronze,Jakarta,Jakarta,2021-12-25,Product 83,Insurance,Standard,896700.0,54000.0,Campaign 31,Social,2024-06-04,2024-10-12,2024-11-01,Jakarta,246751297.0,6809637275.0,712686482.0,59555708.0,76588186.0,2024,11,2024-11,108000.0,1818000.0,0.9423076923076923,True
T100426,2024-06-16,C100367,P1100,1,4348700.0,4348700.0,Call Center,CAM232,4348700.0,-48.0,4348700.0,Exact,Customer 367,Female,74,Bronze,Pekanbaru,Sumatra,2023-07-25,Product 100,Deposits,Standard,3845300.0,639700.0,Campaign 32,Social,2024-03-25,2024-07-09,2024-06-01,Sumatra,89603027.0,2005422689.0,113386145.0,10769798.0,255344178.0,2024,6,2024-06,639700.0,3709000.0,0.852898567387955,True
T100427,2023-03-31,C100318,P1002,4,128700.0,514800.0,Mobile,CAM206,514800.0,-5.0,514800.0,Exact,Customer 318,Male,74,Bronze,Jakarta,Jakarta,2020-11-19,Product 2,Wealth,Premium,111400.0,632200.0,Campaign 6,Search,2023-07-21,2023-09-04,2023-03-01,Jakarta,65198534.0,1716247122.0,226203691.0,31623152.0,423408612.0,2023,3,2023-03,2528800.0,-117400.0,-3.912198912198912,True
T100428,2023-08-21,C101278,P1060,1,1760500.0,1760500.0,Call Center,CAM214,1760500.0,-47.0,1760500.0,Exact,Customer 1278,Male,39,Bronze,Tegal,Central Java,2021-07-03,Product 60,Loans,Standard,2486200.0,375600.0,Campaign 14,Social,2024-06-24,2024-11-11,2023-08-01,Java,,,,,,2023,8,2023-08,375600.0,1384900.0,0.7866515194547004,True
T100429,2024-12-27,C101854,P1042,1,631200.0,631200.0,Mobile,No Campaign,631200.0,5.0,631200.0,Exact,Customer 1854,Female,53,Silver,Malang,East Java,2020-04-22,Product 42,Loans,Business,594800.0,1522100.0,,,,,2024-12-01,Java,,,,,,2024,12,2024-12,1522100.0,-890900.0,-1.4114385297845373,False
T100430,2023-02-20,C101808,P1001,1,4301600.0,4301600.0,Internet,CAM200,4301600.0,-35.0,4301600.0,Exact,Customer 1808,Male,68,Bronze,Surakarta,Central Java,2022-07-10,Product 1,Loans,Standard,4694400.0,1460300.0,Campaign 0,Search,2024-03-29,2024-08-23,2023-02-01,Java,,,,,,2023,2,2023-02,1460300.0,2841300.0,0.6605216663567045,True
T100431,2024-10-26,C102536,P1071,4,4090400.0,16361600.0,Mobile,CAM223,16361600.0,-2.0,16361600.0,Exact,Customer 2536,Female,70,Gold,Jakarta,Jakarta,2020-08-21,Product 71,Cards,Premium,4437300.0,1193500.0,Campaign 23,Email,2024-10-26,2025-02-13,2024-10-01,Jakarta,156379470.0,4418551566.0,355434408.0,30308530.0,386381357.0,2024,10,2024-10,4774000.0,15168100.0,0.7082192450616077,True
T100432,2024-09-19,C102597,P1046,4,2434600.0,9738400.0,Branch,CAM234,9738400.0,2.0,9738400.0,Exact,Customer 2597,Male,53,Bronze,Semarang,Central Java,2020-01-29,Product 46,Cards,Business,2746800.0,708600.0,Campaign 34,Social,2024-10-08,2025-03-12,2024-09-01,Java,,,,,,2024,9,2024-09,2834400.0,9029800.0,0.7089460280949643,True
T100433,2024-01-29,C102943,P1087,3,2811100.0,8433300.0,Mobile,CAM207,8433300.0,-32.0,8433300.0,Exact,Customer 2943,Female,61,Bronze,Surakarta,Central Java,2020-05-28,Product 87,Cards,Premium,3030200.0,379500.0,Campaign 7,Social,2024-11-04,2024-12-24,2024-01-01,Java,,,,,,2024,1,2024-01,1138500.0,8053800.0,0.864999466401053,True
T100434,2023-08-02,C101443,P1018,1,1490500.0,1490500.0,Agent,No Campaign,1490500.0,36.0,1490500.0,Exact,Customer 1443,Male,63,Silver,Yogyakarta,Yogyakarta,2020-09-12,Product 18,Deposits,Business,1475100.0,1297400.0,,,,,2023-08-01,Java,,,,,,2023,8,2023-08,1297400.0,193100.0,0.1295538409929554,False
T100435,2024-03-26,C101951,P1000,4,3930600.0,15722400.0,Mobile,No Campaign,15722400.0,-47.0,15722400.0,Exact,Customer 1951,Male,38,Bronze,Semarang,Central Java,2021-05-20,Product 0,Payments,Business,4757300.0,44800.0,,,,,2024-03-01,Java,,,,,,2024,3,2024-03,179200.0,15677600.0,0.9886022490205058,False
T100436,2023-12-05,C100186,P1139,2,6173400.0,12346800.0,Internet,No Campaign,12346800.0,72.0,12346800.0,Exact,Customer 186,Female,46,Bronze,Malang,East Java,2021-10-06,Product 139,Payments,Standard,4950900.0,978800.0,,,,,2023-12-01,Java,,,,,,2023,12,2023-12,1957600.0,11368000.0,0.8414487964492824,False
T100437,2023-12-17,C102072,P1042,2,680100.0,1360200.0,Mobile,No Campaign,1360200.0,88.0,1360200.0,Exact,Customer 2072,Male,57,Bronze,Pontianak,Kalimantan,2021-05-05,Product 42,Loans,Business,594800.0,1522100.0,,,,,2023-12-01,Kalimantan,210283058.0,6041232590.0,481739683.0,56259595.0,702713407.0,2023,12,2023-12,3044200.0,-161900.0,-1.238053227466549,False
T100438,2024-10-10,C102189,P1054,2,3851700.0,7703400.0,Call Center,No Campaign,7703400.0,81.0,7703400.0,Exact,Customer 2189,Female,54,Silver,Pekanbaru,Sumatra,2023-05-22,Product 54,Wealth,Standard,3184800.0,696400.0,,,,,2024-10-01,Sumatra,192754094.0,5611554641.0,380152789.0,33383039.0,425445368.0,2024,10,2024-10,1392800.0,7007000.0,0.819196718332165,False
T100439,2023-10-12,C100427,P1101,3,3782000.0,11346000.0,Mobile,CAM218,11346000.0,-47.0,11346000.0,Exact,Customer 427,Female,67,Bronze,Palembang,Sumatra,2020-03-19,Product 101,Cards,Business,3370000.0,1183400.0,Campaign 18,Display,2023-09-29,2023-12-31,2023-10-01,Sumatra,133724489.0,2628727202.0,265622905.0,36527244.0,132037996.0,2023,10,2023-10,3550200.0,10162600.0,0.6870967741935484,True
T100440,2024-08-05,C101147,P1061,2,1773000.0,3546000.0,Internet,No Campaign,3546000.0,40.0,3546000.0,Exact,Customer 1147,Female,52,Bronze,Denpasar,Bali,2021-12-26,Product 61,Deposits,Business,1725500.0,421300.0,,,,,2024-08-01,Bali,128904477.0,3543713858.0,349503357.0,35485956.0,103518680.0,2024,8,2024-08,842600.0,3124700.0,0.762380146644106,False
T100441,2023-09-02,C100024,P1109,2,2543100.0,5086200.0,Internet,No Campaign,5086200.0,-95.0,5086200.0,Exact,Customer 24,Male,36,Bronze,Tegal,Central Java,2022-02-09,Product 109,Loans,Premium,2122400.0,1313500.0,,,,,2023-09-01,Java,,,,,,2023,9,2023-09,2627000.0,3772700.0,0.48350438441272464,False
T100442,2024-07-03,C101826,P1056,1,114300.0,114300.0,Internet,No Campaign,114300.0,-22.0,114300.0,Exact,Customer 1826,Male,60,Bronze,Tegal,Central Java,2023-08-20,Product 56,Payments,Premium,93900.0,303800.0,,,,,2024-07-01,Java,,,,,,2024,7,2024-07,303800.0,-189500.0,-1.657917760279965,False
T100443,2024-12-28,C100476,P1019,2,4600700.0,9201400.0,Call Center,No Campaign,9201400.0,-74.0,9201400.0,Exact,Customer 476,Male,33,Bronze,Bekasi,West Java,2020-05-18,Product 19,Loans,Business,3691300.0,683000.0,,,,,2024-12-01,Java,,,,,,2024,12,2024-12,1366000.0,8518400.0,0.8515443302106201,False
T100444,2024-09-30,C101486,P1013,1,842600.0,842600.0,Mobile,CAM236,842600.0,-37.0,842600.0,Exact,Customer 1486,Male,26,Bronze,Semarang,Central Java,2021-04-05,Product 13,Deposits,Business,1073000.0,1288500.0,Campaign 36,Social,2024-08-03,2024-11-23,2024-09-01,Java,,,,,,2024,9,2024-09,1288500.0,-445900.0,-0.5291953477332068,True
