transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,amount,channel,campaign_id,city,province
T109011,2024-02-04,C102684,P1056,2,117400.0,234854,Mobile,CAM208,Jakarta,Jakarta
T109012,2024-03-26,C101606,P1048,2,3987300.0,7974596,Mobile,CAM213,Yogyakarta,Yogyakarta
T109013,2024-09-03,C100209,P1092,1,404600.0,404595,Internet,,Jakarta,Jakarta
T109014,2024-03-19,C102642,P1018,1,1715400.0,1715420,Mobile,,Bekasi,West Java
T109015,2024-01-23,C102256,P1148,2,3987400.0,7974773,Mobile,CAM204,Makassar,Sulawesi
T109016,2023-12-22,C100525,P1055,5,1038600.0,5193222,Internet,CAM212,Semarang,Central Java
T109017,2024-02-29,C100296,P1142,2,1194200.0,2388346,Mobile,,Jakarta,Jakarta
T109018,2023-01-06,C100585,P1005,1,1698400.0,1698353,Internet,,Bandung,West Java
T109019,2024-07-07,C100472,P1042,1,696300.0,696344,Mobile,,Cimahi,West Java
T109020,2024-03-16,C101704,P1076,2,6360500.0,12720969,Mobile,CAM230,Surakarta,Central Java
T109021,2023-12-22,C102219,P1043,5,3319800.0,16598930,Mobile,CAM208,Makassar,Sulawesi
T109022,2024-08-10,C100840,P1108,3,873200.0,2619647,Mobile,CAM204,Malang,East Java
T109023,2024-07-07,C101149,P1127,2,4577400.0,9154825,Branch,CAM237,Makassar,Sulawesi
T109024,2023-09-25,C101903,P1079,1,814800.0,814820,Mobile,,Semarang,Central Java
T109025,2023-08-05,C102583,P1019,1,3671100.0,3671144,Mobile,CAM200,Surakarta,Central Java
T109026,2023-03-05,C102324,P1002,3,127700.0,383060,Mobile,CAM213,Jakarta,Jakarta
T109027,2024-03-17,C100504,P1132,1,95000.0,94952,Branch,,Yogyakarta,Yogyakarta
T109028,2024-11-21,C100481,P1102,3,210500.0,631613,Branch,CAM208,Jakarta,Jakarta
T109029,2024-06-24,C100934,P1093,2,5335100.0,10670255,CallCenter,,Madiun,East Java
T109030,2023-10-02,C101458,P1077,2,4596900.0,9193730,Agent,CAM205,Denpasar,Bali
T109031,2024-04-14,C102313,P1092,6,372300.0,2234046,Mobile,,Jakarta,Jakarta
T109032,2023-08-04,C101823,P1003,2,958000.0,1916091,Mobile,,Serang,Banten
T109033,2024-07-19,C102365,P1095,2,5004700.0,10009304,Internet,CAM207,Malang,East Java
T109034,2024-08-14,C102811,P1096,2,3594600.0,7189200,Mobile,,Yogyakarta,Yogyakarta
T109035,2023-07-13,C100599,P1113,1,327200.0,327173,Internet,,Jakarta,Jakarta
T109036,2024-12-12,C101143,P1121,4,2346700.0,9386914,Mobile,CAM216,Yogyakarta,Yogyakarta
T109037,2023-01-13,C101907,P1070,2,3892500.0,7785000,Mobile,CAM234,Bogor,West Java
T109038,2023-08-10,C100561,P1037,1,799500.0,799466,Mobile,CAM218,Jakarta,Jakarta
T109039,2024-12-05,C101064,P1086,2,2127000.0,4254093,CallCenter,CAM221,Bandung,West Java
T109040,2024-01-31,C101070,P1083,2,695700.0,1391392,CallCenter,,Medan,Sumatra
T109041,2023-09-27,C102536,P1047,2,452500.0,904958,Internet,CAM219,Jakarta,Jakarta
T109042,2023-10-25,C102729,P1035,2,1268100.0,2536157,Mobile,CAM231,Cimahi,West Java
T109043,2024-09-02,C101539,P1045,3,320400.0,961241,CallCenter,CAM223,Semarang,Central Java
T109044,2024-09-07,C102965,P1003,1,1092800.0,1092805,Mobile,CAM214,Yogyakarta,Yogyakarta
T109045,2024-03-07,C100266,P1062,2,2799200.0,5598321,Mobile,,Malang,East Java
T109046,2024-02-12,C101135,P1081,3,2758100.0,8274372,Internet,,Jakarta,Jakarta
T109047,2023-03-06,C102058,P1053,2,3199900.0,6399893,Mobile,,Jakarta,Jakarta
T109048,2024-10-18,C101900,P1113,1,349300.0,349288,Branch,CAM216,Bekasi,West Java
T109049,2023-02-07,C102061,P1018,2,1273400.0,2546882,Mobile,,Jakarta,Jakarta
T109050,2023-01-28,C101626,P1118,1,726100.0,726108,Internet,CAM216,Jakarta,Jakarta
T109051,2023-10-16,C100480,P1060,2,3018000.0,6035912,Mobile,,Serang,Banten
T109052,2023-08-25,C100731,P1122,1,1227500.0,1227456,Branch,CAM208,Jakarta,Jakarta
T109053,2023-05-06,C100342,P1086,1,1875100.0,1875139,CallCenter,,Medan,Sumatra
T109054,2024-01-19,C102808,P1026,3,770200.0,2310538,Mobile,,Tangerang,Banten
T109055,2023-11-22,C101096,P1017,2,4169500.0,8339024,Agent,CAM219,Tegal,Central Java
T109056,2023-03-26,C101850,P1091,3,1616100.0,4848447,Mobile,CAM219,Madiun,East Java
T109057,2023-09-03,C101002,P1008,1,2885700.0,2885699,Mobile,CAM203,Madiun,East Java
T109058,2024-01-23,C100279,P1088,3,3099400.0,9298319,Mobile,CAM215,Pekanbaru,Sumatra
T109059,2023-09-23,C101050,P1103,3,2993700.0,8981054,Mobile,CAM202,Bekasi,West Java
T109060,2023-07-24,C100290,P1090,2,4740000.0,9479984,Mobile,CAM234,Semarang,Central Java
T109061,2023-08-16,C101012,P1016,4,3889700.0,15558828,Mobile,CAM213,Pekanbaru,Sumatra
T109062,2023-08-28,C100963,P1127,3,4465800.0,13397335,Mobile,CAM223,Madiun,East Java
T109063,2023-03-14,C102069,P1068,2,1913100.0,3826109,Mobile,,Jakarta,Jakarta
T109064,2024-11-01,C102570,P1028,3,5866100.0,17598318,Mobile,CAM215,Malang,East Java
T109065,2024-01-23,C101659,P1033,2,3789500.0,7578973,Branch,,Tangerang,Banten
T109066,2024-01-13,C100635,P1039,3,4357900.0,13073796,Branch,CAM212,Semarang,Central Java
T109067,2023-07-31,C100454,P1027,3,3379200.0,10137533,Mobile,,Pekanbaru,Sumatra
T109068,2024-10-09,C100872,P1043,2,3727300.0,7454606,Internet,CAM212,Bandung,West Java
T109069,2024-11-06,C102532,P1031,2,1969400.0,3938757,Agent,CAM219,Surakarta,Central Java
T109070,2024-10-10,C100609,P1036,1,1829700.0,1829659,Mobile,CAM233,Pontianak,Kalimantan
T109071,2023-06-20,C102123,P1048,2,3167900.0,6335850,Branch,,Denpasar,Bali
T109072,2023-06-01,C102179,P1061,3,1631900.0,4895733,Branch,CAM219,Jakarta,Jakarta
T109073,2024-11-07,C102241,P1007,2,4704400.0,9408718,CallCenter,CAM204,Surabaya,East Java
T109074,2023-04-14,C101390,P1088,3,3762200.0,11286537,Mobile,CAM210,Medan,Sumatra
T109075,2023-08-10,C101814,P1043,3,2405900.0,7217559,Branch,CAM202,Semarang,Central Java
T109076,2023-10-09,C102401,P1118,2,496700.0,993317,Internet,,Denpasar,Bali
T109077,2024-01-23,C101522,P1097,4,2950900.0,11803623,Mobile,,Palembang,Sumatra
T109078,2024-01-07,C102803,P1018,4,1747500.0,6990162,Branch,CAM216,Semarang,Central Java
T109079,2023-05-09,C102412,P1126,3,3395300.0,10186032,Agent,CAM216,Cimahi,West Java
T109080,2024-02-08,C100722,P1120,2,1197100.0,2394225,Branch,CAM237,Bandung,West Java
T109081,2023-08-08,C100167,P1023,2,121700.0,243358,Mobile,CAM216,Medan,Sumatra
T109082,2023-06-22,C102226,P1106,3,539400.0,1618301,Mobile,CAM216,Semarang,Central Java
T109083,2024-04-16,C102440,P1094,1,5944900.0,5944892,Agent,CAM219,Cimahi,West Java
T109084,2024-03-28,C100652,P1021,1,3312100.0,3312056,Branch,CAM201,Jakarta,Jakarta
T109085,2024-08-30,C102304,P1066,3,907800.0,2723367,Mobile,CAM214,Jakarta,Jakarta
T109086,2024-05-16,C102379,P1073,3,4686400.0,14059284,CallCenter,CAM212,Banjarmasin,Kalimantan
T109087,2023-02-21,C102185,P1041,1,4152300.0,4152289,Agent,,Bandung,West Java
T109088,2023-04-04,C101434,P1117,2,2716500.0,5433077,Agent,CAM205,Jakarta,Jakarta
T109089,2024-07-29,C101895,P1060,3,2478000.0,7433915,Mobile,,Madiun,East Java
T109090,2023-01-21,C101247,P1070,2,2851100.0,5702227,Internet,CAM231,Yogyakarta,Yogyakarta
T109091,2023-04-16,C101624,P1072,1,1267200.0,1267154,Branch,,Pontianak,Kalimantan
T109092,2023-07-19,C100271,P1076,5,6364400.0,31821763,Mobile,,Yogyakarta,Yogyakarta
T109093,2023-12-18,C102716,P1038,2,403600.0,807137,Mobile,,Surakarta,Central Java
T109094,2023-10-08,C100824,P1112,1,1785300.0,1785287,Mobile,CAM225,Palembang,Sumatra
T109095,2023-10-09,C101088,P1119,2,1218700.0,2437418,Internet,CAM201,Surabaya,East Java
T109096,2024-09-03,C100090,P1042,1,773100.0,773131,Mobile,,Pekanbaru,Sumatra
T109097,2024-06-22,C102338,P1122,2,1028400.0,2056760,Internet,,Bandung,West Java
T109098,2023-09-02,C101248,P1049,4,3964700.0,15858942,Branch,CAM224,Makassar,Sulawesi
T109099,2024-07-28,C100314,P1122,2,1351800.0,2703552,Mobile,CAM223,Cimahi,West Java
T109100,2024-03-04,C102431,P1025,2,478700.0,957326,Internet,CAM226,Bandung,West Java
T109101,2023-02-07,C100525,P1080,1,550000.0,549996,Agent,,Semarang,Central Java
T109102,2024-02-23,C100938,P1001,1,5913200.0,5913183,CallCenter,CAM220,Cimahi,West Java
T109103,2023-10-29,C101709,P1089,3,290700.0,3720357,Branch,CAM237,Palembang,Sumatra
T109104,2024-09-30,C102934,P1109,5,1596800.0,7983851,CallCenter,CAM239,Jakarta,Jakarta
T109105,2023-03-12,C102709,P1005,2,1937200.0,3874355,Mobile,CAM236,Denpasar,Bali
T109106,2024-10-07,C102235,P1146,2,1048600.0,2097291,Mobile,CAM204,Semarang,Central Java
T109107,2024-06-08,C102537,P1147,1,1025300.0,1025289,Mobile,CAM233,Semarang,Central Java
T109108,2023-06-23,C102132,P1072,2,1607500.0,3215053,Mobile,,Surakarta,Central Java
T109109,2023-03-31,C101409,P1061,4,1311900.0,5247407,Agent,,Jakarta,Jakarta
T109110,2024-01-03,C102167,P1047,2,453100.0,906298,Internet,CAM202,Jakarta,Jakarta
T109111,2023-07-26,C102372,P1120,1,819600.0,819639,Internet,CAM211,Surabaya,East Java
T109112,2023-03-03,C101329,P1099,2,242100.0,484194,Agent,CAM218,Medan,Sumatra
T109113,2023-11-15,C102799,P1142,1,855300.0,855313,Mobile,,Pekanbaru,Sumatra
T109114,2024-07-04,C101747,P1097,1,3109100.0,3109088,Mobile,CAM234,Denpasar,Bali
T109115,2023-03-01,C102521,P1106,2,556400.0,1112703,Mobile,,Manado,Sulawesi
T109116,2023-04-15,C100702,P1142,3,871300.0,2614035,Internet,CAM224,Madiun,East Java
T109117,2023-08-27,C102007,P1057,3,2066800.0,6200376,Mobile,,Jakarta,Jakarta
T109118,2024-04-06,C100930,P1041,3,3430700.0,10292227,Mobile,CAM216,Madiun,East Java
T109119,2023-05-07,C101017,P1002,2,108500.0,216991,Branch,,Jakarta,Jakarta
T109120,2023-03-24,C100855,P1074,4,2641300.0,10565216,Mobile,,Jakarta,Jakarta
T109121,2023-08-08,C100025,P1134,2,1439900.0,2879713,Agent,CAM202,Makassar,Sulawesi
T109122,2024-02-12,C101896,P1149,3,4977800.0,14933528,Mobile,CAM222,Jakarta,Jakarta
T109123,2024-09-08,C102684,P1041,2,2905200.0,5810477,Internet,CAM202,Jakarta,Jakarta
T109124,2024-08-08,C101818,P1103,1,2912000.0,2912042,Internet,,Bogor,West Java
T109125,2024-10-08,C100274,P1013,1,864500.0,864504,Agent,CAM229,Serang,Banten
T109126,2024-03-05,C100935,P1070,2,4383700.0,8767313,Mobile,,Tangerang,Banten
T109127,2024-07-27,C102878,P1114,1,3763400.0,3763407,Mobile,CAM218,Medan,Sumatra
T109128,2024-05-27,C102854,P1112,1,1573100.0,1573142,Agent,CAM228,Yogyakarta,Yogyakarta
T109129,2023-03-20,C102666,P1118,2,487800.0,975534,Branch,,Palembang,Sumatra
T109130,2023-03-06,C100907,P1146,3,1329000.0,3986890,Mobile,,Jakarta,Jakarta
T109131,2023-07-02,C102987,P1070,1,4429700.0,4429698,Internet,CAM220,Yogyakarta,Yogyakarta
T109132,2023-03-07,C100847,P1149,4,4578300.0,18313322,Mobile,CAM217,Bekasi,West Java
T109133,2023-07-27,C100431,P1043,1,3906000.0,3905958,Mobile,CAM208,Surabaya,East Java
T109134,2023-02-23,C101870,P1121,2,2246400.0,4492803,Internet,CAM233,Jakarta,Jakarta
T109135,2023-08-09,C102720,P1013,2,971000.0,1942008,Internet,CAM215,Palembang,Sumatra
T109136,2023-08-24,C102510,P1017,3,4973500.0,14920433,Mobile,,Tegal,Central Java
T109137,2024-09-03,C101823,P1106,3,531300.0,1594040,Internet,,Serang,Banten
T109138,2024-03-13,C101941,P1032,2,4047500.0,8095071,Mobile,,Serang,Banten
T109139,2023-04-13,C100255,P1010,5,682200.0,3410766,Mobile,CAM223,Medan,Sumatra
T109140,2024-03-11,C101265,P1064,5,2416000.0,12080139,Internet,CAM229,Manado,Sulawesi
T109141,2024-11-24,C101949,P1089,2,291900.0,583770,Internet,,Serang,Banten
T109142,2024-02-25,C102920,P1070,1,4368800.0,4368775,Mobile,CAM206,Banjarmasin,Kalimantan
T109143,2023-04-18,C101657,P1135,1,3304200.0,3304249,Internet,CAM230,Surabaya,East Java
T109144,2024-06-07,C100656,P1063,1,1709600.0,1709585,CallCenter,CAM235,Jakarta,Jakarta
T109145,2024-03-18,C102551,P1092,3,445700.0,1337224,CallCenter,CAM216,Serang,Banten
T109146,2024-05-20,C101515,P1121,4,1779900.0,7119701,Mobile,CAM233,Banjarmasin,Kalimantan
T109147,2024-02-08,C102817,P1034,3,874400.0,2623055,Agent,CAM221,Medan,Sumatra
T109148,2023-12-09,C102639,P1115,3,5135000.0,15404992,Branch,,Jakarta,Jakarta
T109149,2024-08-20,C100110,P1045,1,251600.0,251625,Agent,,Jakarta,Jakarta
T109150,2023-11-23,C102810,P1146,3,1040300.0,3120949,Mobile,,Malang,East Java
T109151,2023-08-02,C101291,P1039,3,3395000.0,10184987,Mobile,CAM210,Surakarta,Central Java
T109152,2024-07-09,C102030,P1122,3,1561800.0,4685327,CallCenter,,Bandung,West Java
T109153,2023-11-18,C102924,P1041,4,3540400.0,14161518,Internet,CAM238,Tangerang,Banten
T109154,2023-03-19,C100047,P1043,3,2636800.0,7910392,Agent,CAM233,Pekanbaru,Sumatra
T109155,2023-02-24,C102768,P1083,2,828400.0,1656872,Mobile,CAM213,Makassar,Sulawesi
T109156,2023-03-12,C101513,P1142,2,1034500.0,2069081,Mobile,CAM238,Bekasi,West Java
T109157,2023-03-09,C101128,P1144,1,2412900.0,2412867,Mobile,CAM213,Jakarta,Jakarta
T109158,2023-06-29,C100069,P1051,4,653000.0,2612127,Mobile,CAM236,Bandung,West Java
T109159,2024-01-15,C102408,P1067,3,1571600.0,4714674,Branch,CAM228,Pekanbaru,Sumatra
T109160,2024-11-16,C100857,P1129,3,3682500.0,11047622,CallCenter,,Bogor,West Java
T109161,2024-11-11,C100000,P1134,4,1051800.0,4207382,Mobile,CAM226,Banjarmasin,Kalimantan
T109162,2024-03-25,C102861,P1146,4,1427600.0,5710414,Branch,,Makassar,Sulawesi
T109163,2023-09-18,C101598,P1075,1,1053900.0,1053859,Mobile,CAM233,Pekanbaru,Sumatra
T109164,2024-03-22,C100999,P1077,4,3265200.0,13060640,Internet,,Surakarta,Central Java
T109165,2024-09-28,C100814,P1125,2,1842300.0,3684618,Internet,CAM211,Makassar,Sulawesi
T109166,2023-05-11,C102831,P1004,1,3954500.0,3954550,Agent,CAM203,Jakarta,Jakarta
T109167,2023-08-22,C101069,P1147,1,670900.0,670915,Mobile,,Jakarta,Jakarta
T109168,2023-06-03,C100079,P1011,4,2675600.0,10702397,Mobile,CAM210,Pekanbaru,Sumatra
T109169,2023-11-26,C102470,P1070,5,5178300.0,25891361,CallCenter,,Bogor,West Java
T109170,2024-09-28,C100476,P1023,2,74700.0,149440,Branch,CAM232,Bekasi,West Java
T109171,2024-09-03,C101585,P1000,2,3525100.0,7050116,Internet,,Jakarta,Jakarta
T109172,2023-02-22,C101433,P1022,3,3643600.0,10930735,Mobile,,Jakarta,Jakarta
T109173,2024-04-12,C102013,P1113,3,241000.0,722873,Branch,CAM211,Pontianak,Kalimantan
T109174,2024-10-01,C101440,P1136,2,3668200.0,7336408,Mobile,CAM224,Denpasar,Bali
T109175,2024-02-17,C100362,P1139,1,3913200.0,3913244,Mobile,CAM224,Jakarta,Jakarta
T109176,2023-01-14,C101299,P1067,3,2448000.0,7343854,Mobile,CAM224,Jakarta,Jakarta
T109177,2024-05-10,C101252,P1103,2,2079800.0,4159624,Internet,,Tegal,Central Java
T109178,2024-05-31,C100332,P1003,4,743000.0,2971828,Mobile,,Makassar,Sulawesi
T109179,2024-01-03,C100583,P1054,3,3859500.0,11578470,Internet,CAM228,Bekasi,West Java
T109180,2024-06-22,C102527,P1058,2,2132800.0,4265634,Branch,CAM204,Tangerang,Banten
T109181,2024-09-28,C100680,P1133,1,255900.0,255893,Mobile,,Denpasar,Bali
T109182,2024-03-27,C101405,P1043,1,2310600.0,2310594,Mobile,CAM236,Cimahi,West Java
T109183,2024-06-24,C102314,P1064,2,3769000.0,7537959,Mobile,CAM205,Bogor,West Java
T109184,2024-05-29,C101590,P1071,2,4110300.0,8220521,Internet,CAM203,Medan,Sumatra
T109185,2024-04-25,C101002,P1076,3,5623100.0,16869238,Internet,CAM227,Madiun,East Java
T109186,2024-02-18,C100558,P1081,1,2358900.0,2358869,Branch,,Bandung,West Java
T109187,2023-08-16,C102942,P1022,2,3624200.0,7248424,Mobile,CAM211,Jakarta,Jakarta
T109188,2023-05-17,C100077,P1110,2,4627100.0,9254188,Agent,,Tegal,Central Java
T109189,2023-08-28,C102919,P1057,1,2229200.0,2229159,Branch,CAM229,Jakarta,Jakarta
T109190,2024-11-02,C100817,P1074,4,2419200.0,9676673,Mobile,,Cimahi,West Java
T109191,2024-04-16,C100864,P1053,1,2477000.0,2476991,Branch,CAM219,Jakarta,Jakarta
T109192,2024-06-01,C101908,P1014,1,1795700.0,1795709,Internet,,Semarang,Central Java
T109193,2024-04-05,C100360,P1118,7,737500.0,5162797,Internet,CAM236,Jakarta,Jakarta
T109194,2023-11-01,C101814,P1146,4,1391700.0,5566761,Internet,,Semarang,Central Java
T109195,2024-10-16,C100060,P1051,4,824600.0,3298408,Mobile,,Pekanbaru,Sumatra
T109196,2023-06-30,C100006,P1100,1,4628400.0,4628443,Mobile,,Malang,East Java
T109197,2023-01-30,C101294,P1087,4,3806100.0,15224264,Mobile,,Serang,Banten
T109198,2023-02-09,C102894,P1105,1,3198500.0,3198495,Branch,CAM205,Pontianak,Kalimantan
T109199,2023-07-06,C100520,P1090,4,5679200.0,22716632,Mobile,,Jakarta,Jakarta
T109200,2023-11-15,C100212,P1092,3,384000.0,1151935,Internet,,Pekanbaru,Sumatra
T109201,2023-08-15,C101188,P1148,2,4070400.0,8140896,Mobile,,Bekasi,West Java
T109202,2023-11-20,C100230,P1023,3,99900.0,299739,Mobile,CAM233,Makassar,Sulawesi
T109203,2023-02-12,C102874,P1137,2,3918600.0,7837169,Internet,CAM212,Surakarta,Central Java
T109204,2024-10-17,C100667,P1144,3,1986700.0,5960055,Internet,,Bogor,West Java
T109205,2023-10-05,C102411,P1042,1,489400.0,489440,Internet,CAM237,Madiun,East Java
T109206,2023-11-15,C101925,P1132,2,142300.0,284568,Mobile,CAM234,Semarang,Central Java
T109207,2023-06-23,C102062,P1102,1,294500.0,294500,Branch,CAM207,Bandung,West Java
T109208,2024-11-15,C100087,P1045,4,339500.0,1358126,Mobile,,Semarang,Central Java
T109209,2023-02-10,C101539,P1127,1,5962200.0,5962218,CallCenter,CAM227,Semarang,Central Java
T109210,2024-02-13,C100750,P1128,3,3737800.0,11213518,Internet,,Bandung,West Java
T109211,2024-07-15,C102274,P1061,2,2137500.0,4275088,Branch,CAM211,Medan,Sumatra
T109212,2023-11-19,C101267,P1114,2,3750300.0,7500635,Mobile,CAM226,Denpasar,Bali
T109213,2023-06-29,C100420,P1020,1,3786200.0,3786230,Mobile,,Jakarta,Jakarta
T109214,2023-06-08,C100001,P1148,2,3265400.0,6530814,Internet,,Jakarta,Jakarta
T109215,2023-02-06,C100430,P1014,1,1680600.0,1680559,Branch,CAM231,Malang,East Java
T109216,2024-02-10,C101383,P1049,1,3581100.0,3581118,Mobile,CAM203,Serang,Banten
T109217,2024-06-22,C100635,P1052,2,1611000.0,3221963,Mobile,CAM215,Semarang,Central Java
T109218,2024-01-11,C100923,P1122,1,1097000.0,1096960,Mobile,,Bandung,West Java
T109219,2023-09-13,C101494,P1144,2,1964900.0,3929815,Internet,CAM239,Madiun,East Java
T109220,2023-10-05,C101736,P1067,3,1755200.0,5265734,Internet,,Cimahi,West Java
T109221,2023-09-06,C100579,P1120,1,926900.0,926871,Agent,,Semarang,Central Java
T109222,2024-11-23,C100146,P1041,4,2884500.0,11537824,Mobile,CAM208,Pontianak,Kalimantan
T109223,2023-01-17,C101287,P1105,1,2476400.0,2476410,Mobile,,Surabaya,East Java
T109224,2024-01-03,C102846,P1057,1,1491500.0,1491452,Mobile,CAM207,Denpasar,Bali
T109225,2023-05-05,C102885,P1037,2,618000.0,1236030,Mobile,,Pontianak,Kalimantan
T109226,2023-11-08,C100745,P1062,4,2538300.0,10153356,Mobile,CAM223,Surabaya,East Java
T109227,2023-07-31,C101353,P1043,2,3541300.0,7082584,Mobile,,Surakarta,Central Java
T109228,2024-04-16,C101077,P1039,2,3529900.0,7059719,Mobile,CAM204,Malang,East Java
T109229,2024-02-19,C100770,P1010,2,1000100.0,2000214,Branch,,Medan,Sumatra
T109230,2024-05-14,C102123,P1092,1,385300.0,385338,Branch,,Denpasar,Bali
T109231,2024-12-12,C102339,P1126,3,3258300.0,9774971,Mobile,,Cimahi,West Java
T109232,2023-06-30,C101674,P1013,1,866300.0,866287,Mobile,CAM227,Banjarmasin,Kalimantan
T109233,2024-01-24,C100971,P1087,3,2596600.0,7789858,Internet,,Serang,Banten
T109234,2024-10-03,C101773,P1064,3,2706800.0,8120459,Mobile,,Manado,Sulawesi
T109235,2024-09-24,C102676,P1095,1,4685900.0,4685944,Agent,CAM213,Tegal,Central Java
T109236,2023-07-06,C100040,P1141,2,5207000.0,10413908,Internet,CAM225,Malang,East Java
T109237,2024-11-04,C101863,P1004,2,3164700.0,6329483,Internet,CAM218,Bekasi,West Java
T109238,2024-09-15,C101740,P1070,3,4391300.0,13173813,Mobile,CAM238,Bandung,West Java
T109239,2024-04-12,C100445,P1104,4,2026600.0,8106386,CallCenter,CAM207,Surabaya,East Java
T109240,2024-04-01,C102154,P1126,2,4080900.0,8161768,Agent,,Surabaya,East Java
T109241,2023-05-14,C100392,P1067,2,2498600.0,4997268,Internet,,Surakarta,Central Java
T109242,2024-11-28,C101363,P1068,2,2340500.0,4681059,Internet,,Medan,Sumatra
T109243,2023-06-24,C101673,P1066,2,824600.0,1649166,Mobile,CAM233,Serang,Banten
T109244,2023-09-18,C100040,P1048,1,3081000.0,3081044,Mobile,CAM203,Malang,East Java
T109245,2023-11-13,C102970,P1092,1,454900.0,454867,Internet,CAM236,Semarang,Central Java
T109246,2023-09-26,C101027,P1037,2,698400.0,1396748,Mobile,CAM200,Pekanbaru,Sumatra
T109247,2024-04-14,C102057,P1047,2,365800.0,731668,Mobile,,Jakarta,Jakarta
T109248,2023-08-12,C100560,P1029,3,1161500.0,3484503,Branch,,Surabaya,East Java
T109249,2023-09-09,C100914,P1101,1,4226600.0,4226644,Mobile,,Surakarta,Central Java
T109250,2023-03-05,C101097,P1114,1,3619300.0,3619298,CallCenter,CAM211,Bekasi,West Java
T109251,2024-04-08,C102095,P1149,4,4325000.0,17300079,Mobile,CAM200,Tegal,Central Java
T109252,2023-05-04,C101174,P1073,2,5026200.0,10052330,Mobile,,Jakarta,Jakarta
T109253,2024-08-04,C101635,P1010,3,1022700.0,3068080,Internet,,Jakarta,Jakarta
T109254,2023-08-26,C102536,P1112,2,2142600.0,4285164,Mobile,CAM212,Jakarta,Jakarta
T109255,2023-03-16,C100449,P1006,3,665300.0,1995760,Branch,CAM226,Yogyakarta,Yogyakarta
T109256,2024-03-17,C100786,P1119,1,1599800.0,1599808,Internet,CAM225,Tegal,Central Java
T109257,2024-05-14,C102759,P1021,1,4243700.0,4243684,CallCenter,CAM230,Pontianak,Kalimantan
T109258,2024-06-05,C102777,P1085,1,2913400.0,2913363,Mobile,,Jakarta,Jakarta
T109259,2023-09-25,C102685,P1130,2,3372600.0,6745251,Branch,,Bandung,West Java
T109260,2024-05-01,C102275,P1088,2,3947700.0,7895386,Mobile,CAM239,Pontianak,Kalimantan
T109261,2024-08-22,C102314,P1041,1,2574700.0,2574724,Mobile,,Bogor,West Java
T109262,2023-02-19,C102492,P1091,3,2266000.0,6798121,Mobile,,Jakarta,Jakarta
T109263,2024-10-16,C100477,P1016,1,3595700.0,3595658,Mobile,CAM214,Serang,Banten
T109264,2023-02-28,C101745,P1003,3,1137600.0,3412659,Internet,CAM220,Jakarta,Jakarta
T109265,2024-03-29,C101168,P1083,1,771400.0,771398,Internet,CAM238,Malang,East Java
T109266,2024-12-23,C101906,P1135,2,3975300.0,7950586,Mobile,CAM225,Medan,Sumatra
T109267,2023-03-13,C102632,P1040,2,1621700.0,3243386,Mobile,CAM224,Denpasar,Bali
T109268,2023-07-09,C102077,P1112,3,2139000.0,6416928,Mobile,,Jakarta,Jakarta
T109269,2024-07-15,C101615,P1089,3,253900.0,761655,Branch,,Pekanbaru,Sumatra
T109270,2024-12-17,C101031,P1033,4,3426500.0,13706171,CallCenter,,Bogor,West Java
T109271,2024-07-19,C101192,P1071,2,4826800.0,9653554,Mobile,CAM207,Jakarta,Jakarta
T109272,2023-06-05,C100921,P1100,1,4665400.0,4665400,Branch,CAM224,Jakarta,Jakarta
T109273,2024-07-16,C102052,P1111,1,3535700.0,3535675,Internet,CAM229,Jakarta,Jakarta
T109274,2024-11-03,C102372,P1110,1,4307400.0,4307400,Mobile,,Surabaya,East Java
